0,Published,Link,Title,Snippet
41,,https://timesofindia.indiatimes.com/city/delhi/aaps-gopal-rai-slams-bjp-civic-bodies-for-new-taxes/articleshow/77181659.cms,AAP's Gopal Rai slams BJP civic bodies for new taxes,"Aam Aadmi Party (AAP) leader Gopal Rai on Sunday accused the Bharatiya Janata Party (BJP)-led MCDs of bringing new taxes to ""indulge in corruption""."
42,,https://timesofindia.indiatimes.com/india/congress-launches-digital-campaign-accuses-bjp-of-violating-democratic-traditions/articleshow/77180489.cms,"Congress launches digital campaign, accuses BJP of violating democratic traditions","The Congress launched its nationwide digital campaign, ""#SpeakUpForDemocracy"", on Sunday and hit out at the BJP for its ""attempts to violate constitutional and democratic traditions"". Congress leaders also accused the saffron party of trying to destabilise the Rajasthan government during a health emergency."
43,,https://timesofindia.indiatimes.com/india/during-kargil-war-india-defeated-malicious-intent-of-pakistan-jp-nadda/articleshow/77180579.cms,During Kargil war India defeated malicious intent of Pakistan: JP Nadda,
44,,https://timesofindia.indiatimes.com/city/chandigarh/bjp-chiefs-wife-among-29-new-covid-19-cases/articleshow/77180135.cms,BJP chief’s wife among 29 new Covid-19 cases,"The 44-year-old wife of the BJP president of the city unit, a 26-year-old cook at Haryana CM’s residence and a junior resident doctor at PGI were among 29 people to test positive for novel coronavirus on Saturday, increasing the tally to 852, with 284 active cases."
45,,https://timesofindia.indiatimes.com/india/rahul-gandhi-asks-people-to-protect-democracy-launches-campaign/articleshow/77179246.cms,"Rahul Gandhi asks people to 'protect democracy', launches campaign","Taking to Twitter, Rahul Gandhi posted a video with the caption ""Let's unite in #SpeakUpForDemocracy and raise our voice to protect democracy"". The video posted by the Congress leader has a voiceover in which the Congress party accuses the BJP of ""ripping up constitution"", ""demolishing democracy"" and ""murdering democracy in Rajasthan""."
0,,https://timesofindia.indiatimes.com/city/bengaluru/a-tough-year-1-for-yediyurappa-in-his-fourth-stint-as-chief-minister/articleshow/77177950.cms,A tough year 1 for Yediyurappa in his fourth stint as chief minister,"For chief minister BS Yediyurappa, his one-year tenure in office has been a trial by fire, as he famously stated after completing 100 days. The BJP government is completing one year in office today."
1,,https://timesofindia.indiatimes.com/city/jaipur/citys-garbage-pains-persist-amidst-rains/articleshow/77176280.cms,Jaipur’s garbage pains persist amidst rains,
2,,https://timesofindia.indiatimes.com/city/jaipur/bjp-seeks-action-on-cong-from-guv-mishra/articleshow/77176299.cms,BJP seeks action on Congress from governor Kalraj Mishra,
3,,https://timesofindia.indiatimes.com/india/congress-stir-across-rajasthan-on-bjp-plot-gehlot-jr-joins-in/articleshow/77176674.cms,"Congress stir across Rajasthan on BJP ‘plot’, Gehlot Jr joins in",
4,,https://timesofindia.indiatimes.com/india/can-governor-sit-on-govts-advice-to-convene-assembly-legal-experts-are-divided/articleshow/77176657.cms,Can governor sit on govt’s advice to convene assembly? Legal experts are divided,
5,,https://timesofindia.indiatimes.com/india/mp-cm-shivraj-singh-chouhan-admitted-to-hospital-after-testing-positive-for-covid/articleshow/77176537.cms,MP CM Shivraj Singh Chouhan admitted to hospital after testing positive for Covid,
6,,https://timesofindia.indiatimes.com/city/jaipur/pilot-should-have-chosen-aicc-office-rather-than-a-hotel-in-bjp-ruled-state-khachariyawas/articleshow/77176314.cms,Pilot should have chosen AICC office rather than a hotel in BJP-ruled state: Khachariyawas,
7,,https://timesofindia.indiatimes.com/city/hyderabad/why-are-mim-and-bjp-silent-on-the-demolition-of-mosque-and-temple-muslim-board-should-take-up-the-issue-congress/articleshow/77170850.cms,Why are MIM and BJP silent on the demolition of mosque and temple? Muslim Board should take up the issue: Congress,Former minister Mohammed Ali Shabbir of the Congress on Saturday urged the All India Muslim Personal Law Board to take up the issue of demolition of two mosques in the Telangana secretariat compound.
8,,https://timesofindia.indiatimes.com/city/thane/thane-four-bjp-men-held-for-raising-slogans-outside-activist-saket-gokhales-residence/articleshow/77171696.cms,Thane: Four BJP men held for raising slogans outside activist Saket Gokhale's residence,Four BJP workers were arrested on Saturday for raising slogans outside the Mira Road home of journalist turned activist Saket Gokhale on Friday. They were later released on bail by the Thane sessions court.
9,,https://timesofindia.indiatimes.com/india/bjp-delegation-meets-rajasthan-governor-says-congress-has-created-atmosphere-of-anarchy-in-state/articleshow/77170600.cms,"BJP delegation meets Rajasthan governor, says Congress has created 'atmosphere of anarchy' in state","A delegation of the opposition BJP met Rajasthan governor Kalraj Mishra on Saturday and accused Ashok Gehlot and the Congress of creating an ""atmosphere of anarchy"" in the state. Mentioning the CM's statement about people surrounding the Raj Bhawan over Mishra not summoning a session of the assembly, the BJP said it was an attempt to ""terrorise"" the governor's office."
10,,https://timesofindia.indiatimes.com/city/bengaluru/bjp-government-to-celebrate-one-year-of-office-in-karnataka-on-july-27/articleshow/77168145.cms,BJP government to celebrate one year of office in Karnataka on July 27,"A series of events have been planned to commemorate the BJP government's one year of office in Karnataka on July 27. The events include the release of a booklet on achievements by the state chief minister B S Yediyurappa at Vidhana Soudha, his deputy Dr C N Ashwath Narayan told reporters here on Saturday."
11,,https://timesofindia.indiatimes.com/india/13-member-bjp-delegation-to-meet-rajasthan-governor/articleshow/77167369.cms,13-member BJP delegation to meet Rajasthan governor,A delegation of the opposition BJP will meet Rajasthan governor Kalraj Mishra on Saturday. A party spokesperson said the delegation would hold discussions on the situation arising due to the spread of coronavirus. BJP state president Satish Poonia and leader of opposition Gulab Chand Kataria will lead the 13-member delegation.
12,,https://timesofindia.indiatimes.com/india/covid-19-situation-different-from-killari-quake-sharad-pawar/articleshow/77167483.cms,Covid-19 situation different from Killari quake: Sharad Pawar,
13,,https://timesofindia.indiatimes.com/city/hyderabad/ap-bjp-prezs-son-suspects-foul-play-in-wifes-death/articleshow/77159325.cms,AP BJP president’s son suspects foul play in wife’s death,
14,,https://timesofindia.indiatimes.com/india/futile-for-people-to-expect-safety-if-cm-himself-makes-guv-feel-unsafe-gajendra-shekhawat-attacks-ashok-gehlot/articleshow/77166417.cms,Futile for people to expect safety if CM himself makes guv 'feel unsafe': Gajendra Shekhawat attacks Ashok Gehlot,"Attacking Rajasthan chief minister Ashok Gehlot for staging a 'dharna' at the Raj Bhawan, Union minister Gajendra Singh Shekhawat on Saturday said in a state where the chief minister himself makes the governor ""feel unsafe"", it is futile for people to plead to him for their safety."
15,,https://timesofindia.indiatimes.com/city/jaipur/congress-workers-stage-demonstrations-across-rajasthan-against-bjp/articleshow/77165102.cms,Congress workers stage demonstrations across Rajasthan against BJP,"Scores of Congress workers staged demonstrations against the BJP on Saturday, accusing it of ""conspiring"" to topple the Ashok Gehlot government."
16,,https://timesofindia.indiatimes.com/india/congress-workers-stage-demonstrations-across-rajasthan-against-bjp/articleshow/77165173.cms,Congress workers stage demonstrations across Rajasthan against BJP,"Scores of Congress workers staged demonstrations against the BJP on Saturday, accusing it of ""conspiring"" to topple the Ashok Gehlot government. The Congress had on Friday given the call for demonstrations in all district headquarters against the ""conspiracy to murder democracy"" and to press the governor for convening an Assembly session."
17,,https://timesofindia.indiatimes.com/city/thiruvananthapuram/cong-bjp-unleashing-lie-campaign-kodiyeri/articleshow/77155954.cms,"Congress, BJP unleashing lie campaign: Kodiyeri Balakrishnan",
18,,https://timesofindia.indiatimes.com/city/jaipur/minister-gets-flak-for-promoting-papad-as-cure-for-coronavirus/articleshow/77160050.cms,Minister gets flak for promoting ‘papad’ as cure for coronavirus,Union minister Arjun Ram Meghwal’s video claiming that ‘papad’ can help in fighting coronavirus has gone viral. The minister says that papad has all the spices as prescribed by Ayush Mantralaya to prepare ‘kadha’ to boost immunity against Covid-19.
19,,https://timesofindia.indiatimes.com/india/pm-modi-to-begin-ram-temple-construction-at-12-30pm-august-5/articleshow/77160934.cms,"PM Modi to begin Ram temple construction at 12.30pm, August 5","Prime Minister Narendra Modi will perform the groundbreaking ceremony for construction of the Ram temple in Ayodhya at 12.30pm on August 5, a schedule finalised as per suggestions made by a battery of astrologers, reports Akhilesh Singh."
20,,https://timesofindia.indiatimes.com/city/bengaluru/concede-to-demand-for-probe-bjp-mla/articleshow/77162256.cms,Concede to demand for probe: BJP MLA,
21,,https://timesofindia.indiatimes.com/city/ajmer/bjp-legislator-moves-hc-over-merger-of-bsp-mlas-with-cong/articleshow/77162244.cms,BJP legislator moves HC over merger of BSP MLAs with Cong,BJP legislator Madan Dilawar on Friday filed a petition in the Rajasthan high court seeking quashing the merger of six BSP MLAs with the Congress which helped the ruling party to retain majority in the assembly.
22,,https://timesofindia.indiatimes.com/city/udaipur/bjp-legislator-moves-hc-over-merger-of-bsp-mlas-with-cong/articleshow/77162243.cms,BJP legislator moves HC over merger of BSP MLAs with Cong,BJP legislator Madan Dilawar on Friday filed a petition in the Rajasthan high court seeking quashing the merger of six BSP MLAs with the Congress which helped the ruling party to retain majority in the assembly.
23,,https://timesofindia.indiatimes.com/city/jodhpur/bjp-legislator-moves-hc-over-merger-of-bsp-mlas-with-cong/articleshow/77162242.cms,BJP legislator moves HC over merger of BSP MLAs with Cong,BJP legislator Madan Dilawar on Friday filed a petition in the Rajasthan high court seeking quashing the merger of six BSP MLAs with the Congress which helped the ruling party to retain majority in the assembly.
24,,https://timesofindia.indiatimes.com/city/jaipur/bjp-legislator-moves-hc-over-merger-of-bsp-mlas-with-cong/articleshow/77159622.cms,BJP legislator moves HC over merger of BSP MLAs with Cong,BJP legislator Madan Dilawar on Friday filed a petition in the Rajasthan high court seeking quashing the merger of six BSP MLAs with the Congress which helped the ruling party to retain majority in the assembly.
25,,https://timesofindia.indiatimes.com/city/goa/lobo-only-winnablecandidates-will-getassembly-poll-tickets/articleshow/77160457.cms,Only winnable candidates will get assembly poll tickets: Goa minister Michael Lobo,Ports minister Michael Lobo on Friday said candidates proving winnability would get BJP tickets for the next assembly polls and that tickets would not be given merely because a person is a sitting MLA or minister.
26,,https://timesofindia.indiatimes.com/city/goa/utpal-people-my-father-got-into-bjp-are-moving-away/articleshow/77160462.cms,People my father got into BJP are moving away: Utpal,"Former chief minister Manohar Parrikar’s son Utpal said that his father had made various people join the party to make it big, but now they have started moving away from it."
27,,https://timesofindia.indiatimes.com/city/delhi/aap-bjp-spar-over-doctors-not-getting-salary-in-delhi/articleshow/77161687.cms,"AAP, BJP spar over doctors not getting salary in Delhi","Aam Aadmi Party on Friday alleged corruption within the municipal corporations run by BJP, claiming that the corporations have not paid salaries to their doctors."
28,,https://timesofindia.indiatimes.com/city/hyderabad/as-trs-and-bjp-vie-for-pv-narasimha-rao-gandhis-scramble-to-reclaim-congress-legacy/articleshow/77161245.cms,"As TRS and BJP vie for PV Narasimha Rao, Gandhis scramble to reclaim Congress legacy","At a time when TRS and BJP are vying with each other to stake the legacy of former prime minister PV Narasimha Rao and charging Congress with having dumped him for vote-bank politics, Congress president Sonia Gandhi and her son Rahul Gandhi on Friday came out showering praises on Rao."
29,,https://timesofindia.indiatimes.com/city/chandigarh/bjp-leaders-protest-outside-pspcl-office-against-fixed-charges-on-industrial-connections/articleshow/77160148.cms,BJP leaders protest outside PSPCL office against fixed charges on industrial connections,
30,,https://timesofindia.indiatimes.com/city/ahmedabad/will-expose-bjps-double-standards/articleshow/77157887.cms,‘Will expose BJP’s double standards’,
31,,https://timesofindia.indiatimes.com/city/coimbatore/bjp-tpdk-cadres-hold-protests/articleshow/77159517.cms,"BJP, TPDK cadres hold protests",
32,,https://timesofindia.indiatimes.com/city/patna/rumpus-as-bjp-bettiah-chief-dies/articleshow/77156423.cms,Rumpus as BJP Bettiah chief dies,
33,,https://timesofindia.indiatimes.com/city/mumbai/probe-ec-hired-bjp-linked-co-claim-cong/articleshow/77160596.cms,Probe ‘EC hired BJP-linked co’ claim: Cong,
34,,https://timesofindia.indiatimes.com/india/in-delhi-to-meet-cong-high-command-not-bjps-hostages-say-rajasthan-mlas-of-sachin-pilot-camp/articleshow/77151705.cms,"In Delhi to meet Congress high command, not held hostage by BJP, say Rajasthan MLAs of Sachin Pilot camp",Members of the Sachin Pilot camp on Friday rebutted chief minister Ashok Gehlot's accusations regarding the MLAs being held hostage by the BJP and said that they were camped in Delhi to hold talks with the Congress high command and narrate their woes.
35,,https://timesofindia.indiatimes.com/india/congress-to-hold-protests-across-rajasthan-against-bjp-on-saturday/articleshow/77149450.cms,Congress to hold protests across Rajasthan against BJP on Saturday,"The Congress in Rajasthan will hold demonstrations in all district headquarters on Saturday against the BJP's ""conspiracy to murder democracy"", the party said."
36,,https://timesofindia.indiatimes.com/india/centre-should-deploy-crpf-in-rajasthan-demands-bjp-as-congress-mlas-stage-dharna-at-raj-bhavan/articleshow/77149182.cms,"Centre should deploy CRPF in Rajasthan, demands BJP as Congress MLAs stage ‘dharna' at Raj Bhavan","The Rajasthan BJP Friday demanded the Centre deploy the CRPF to maintain law and order in the state, reacting sharply to Congress MLAs staging a 'dharna' at Raj Bhawan for convening a session of the state assembly. All legal provisions should be used to evict the MLAs from Raj Bhawan, BJP's Gulab Chand Kataria said, as CM Gehlot protested for assembly session to be held Monday."
37,,https://timesofindia.indiatimes.com/city/surat/gujarat-bjp-presidents-maiden-roadshow-in-surat-cancelled-amid-fear-of-coronavirus-spread/articleshow/77147450.cms,Gujarat BJP president's maiden roadshow in Surat cancelled amid fear of coronavirus spread,
38,,https://timesofindia.indiatimes.com/india/babri-demolition-case-l-k-advani-deposes-via-video-link/articleshow/77145126.cms,Babri demolition case: L K Advani deposes via video link,
39,,https://timesofindia.indiatimes.com/city/thiruvananthapuram/kerala-government-to-discuss-lockdown-proposal-with-opposition/articleshow/77144686.cms,Kerala government to discuss lockdown proposal with opposition,
40,,https://timesofindia.indiatimes.com/city/ranchi/dictatorial-virus-ordinance-will-result-in-police-raj-bjp/articleshow/77136262.cms,Dictatorial coronavirus ordinance will result in police raj: BJP,"BJP has criticized the JMM-Congress-RJD government for passing the Jharkhand Contagious Disease Ordinance late on Wednesday evening, approving provisions of penalty up to Rs 1 lakh and a jail term of up to two years for those not wearing masks and spitting in public places, participating in large gatherings and violating protocols in place to contain the spread of the novel coronavirus."
41,,https://timesofindia.indiatimes.com/india/modi-says-gujarat-bjp-will-scale-new-heights-under-patil/articleshow/77144112.cms,Modi says Gujarat BJP will scale new heights under Patil,
42,,https://timesofindia.indiatimes.com/city/bengaluru/medical-equipment-congress-says-bjp-govt-swindled-rs-2k-crore/articleshow/77135851.cms,"Karnataka: Congress claims BJP govt swindled Rs 2,000 crore","The government on Thursday again rejected Congress’ demand for a judicial investigation (JC) by a sitting judge of the high court into alleged corruption in procurement of medical equipment to tackle the Covid-19 pandemic. Congress claims the government swindled at least Rs 2,000 crore."
43,,https://timesofindia.indiatimes.com/india/bjp-asks-state-units-to-organise-events-on-one-year-of-article-370-abrogation-implementation-of-triple-talaq-act/articleshow/77143685.cms,"BJP asks state units to organise events on one year of Article 370 abrogation, implementation of Triple Talaq Act","In August last year, the Centre revoked Article 370, which gave special status to the erstwhile state of Jammu and Kashmir and bifurcated the region into two Union Territories- Jammu and Kashmir, and Ladakh. On the first anniversary of the abrogation of Article 370, from July 28 to August 3, BJP state units have been asked to hold a rally and connect to people in their regional language."
44,,https://timesofindia.indiatimes.com/india/bjp-legislator-moves-court-over-bsp-mlas-merger-with-congress-in-rajasthan/articleshow/77142989.cms,BJP legislator moves court over BSP MLAs' merger with Congress in Rajasthan,
45,,https://timesofindia.indiatimes.com/city/lucknow/judge-asks-joshi-1050-questions-he-pleads-innocence/articleshow/77136860.cms,"Uttar Pradesh: Babri case judge asks former BJP president Murli Manohar Joshi 1,050 questions","As many as 1,050 questions were asked by the judge from Joshi. Denying his involvement in the alleged conspiracy with 'kar sevaks' to demolish the disputed structure in Ayodhya on December 6, 1992, BJP leader Murli Manohar Joshi stressed before the special CBI court that he was completely innocent and was falsely implicated."
0,,https://timesofindia.indiatimes.com/city/pune/man-posing-as-bjp-chief-arrested/articleshow/77136398.cms,Man posing as Maharashtra BJP chief arrested,The Nigdi police on Thursday arrested a 21-year-old man from Lohiyanagar here for impersonating state BJP chief and Kothrud MLA Chandrakant Patil on a caller-identification app and demanding money from few doctors in Pune and Pimpri Chinchwad “towards fighting Covid-19”.
1,,https://timesofindia.indiatimes.com/city/mumbai/bjp-delegation-corners-best-boss-on-power-bills-two-mlas-named-in-fir/articleshow/77141878.cms,"BJP delegation corners BEST boss on power bills, two MLAs named in FIR",A BJP delegation led by MLA Mangal Prabhat Lodha and city corporators created a ruckus at BEST headquarters on Thursday as they gheraoedgeneral manager Surendrakumar Bagde over
2,,https://timesofindia.indiatimes.com/city/gurgaon/dhankar-will-take-bjp-to-new-heights-khattar/articleshow/77137088.cms,"As BJP chief, Om Prakash Dhankar will take party to new heights: Haryana CM","Congratulating Om Prakash Dhankar, who took charge as BJP state chief on Thursday, chief minister Manohar Lal Khattar said the former minister would take the party to new heights. He said the newly appointed state president will go ahead and work with everyone for the strength of the party."
3,,https://timesofindia.indiatimes.com/city/guwahati/congress-instigating-people-against-government-assam-bjp/articleshow/77141052.cms,Congress instigating people against government: Assam BJP,
4,,https://timesofindia.indiatimes.com/city/bhopal/another-cong-mla-walks-into-bjp/articleshow/77135691.cms,"Another Congress MLA walks into BJP, third in 12 days in MP","In another blow to Congress in just 12 days, Narayan Singh Patel resigned as MLA from Mandhata in Khandwa and joined BJP on Thursday. Congress is thus reduced to 89 seats in the 230-member House, and there will now be 27 bypolls in MP."
5,,https://timesofindia.indiatimes.com/city/hyderabad/seniors-not-keen-for-a-role-in-bjp-state-committee/articleshow/77136312.cms,Telangana: Seniors not keen for a role in BJP state committee,
6,,https://timesofindia.indiatimes.com/city/bareilly/also-draw-a-list-of-notorious-cops-up-mla-tells-police-amid-crackdown-on-wanted-criminals/articleshow/77134685.cms,"Also draw a list of ‘notorious cops’, UP MLA tells police amid crackdown on wanted criminals","As police in UP drew a list of top history-sheeters and started a crackdown, an MLA from the ruling BJP on Thursday asked them to also chalk out and publish another list containing names of “notorious policemen with criminal past”. Bareilly MLA Rajesh Mishra alias Pappu Bhartaul made the appeal in a letter written to DIG Rajesh Pandey."
7,,https://timesofindia.indiatimes.com/city/kolkata/sovan-gets-bjp-invite-for-bengal-strategy-meet/articleshow/77137042.cms,Sovan gets BJP invite for Bengal strategy meet,
8,,https://timesofindia.indiatimes.com/india/1-more-mp-congress-mla-joins-bjp-third-in-12-days/articleshow/77137809.cms,"1 more MP Congress MLA joins BJP, third in 12 days",
9,,https://timesofindia.indiatimes.com/city/mangaluru/congress-blames-govt-for-dakshina-kannadas-covid-19-death-toll/articleshow/77135868.cms,Congress blames govt for Dakshina Kannada’s Covid -19 death toll,
10,,https://timesofindia.indiatimes.com/city/meerut/it-is-not-your-aunts-govt-says-bjps-sangeet-som-after-sp-mp-seeks-relaxation-on-bakra-eid/articleshow/77135564.cms,"‘It is not your aunt’s govt’, says BJP’s Sangeet Som after SP MP seeks relaxation on Bakra-Eid",
11,,https://timesofindia.indiatimes.com/city/jaipur/hc-notice-on-irregularities-in-loan-waiver-scheme-during-bjp-tenure/articleshow/77136823.cms,HC notice on irregularities in loan waiver scheme during BJP tenure,
12,,https://timesofindia.indiatimes.com/city/goa/no-date-given-to-hear-mlas-case-due-to-covid/articleshow/77137149.cms,‘No date given to hear MLAs’ case due to Covid’,
13,,https://timesofindia.indiatimes.com/city/goa/next-hearing-of-mining-case-in-sc-on-aug-18/articleshow/77137111.cms,Next hearing of mining case in SC on Aug 18,
14,,https://timesofindia.indiatimes.com/india/rajasthan-political-crisis-how-sachin-pilots-revolt-exposes-friction-in-bjp/articleshow/77131718.cms,Rajasthan political crisis: How Sachin Pilot’s revolt exposes friction in BJP,"The developments arising out of rebellion by Sachin Pilot is a testament to the inner conflict within the BJP over him. The reason being the alleged opposition by former CM Vasundhara Raje of the BJP to Pilot’s entry into the party and her tacit support to Gehlot. If Pilot were to be inducted in BJP he won't be settling for anything less than the CM's post, a threat for Raje."
15,,https://timesofindia.indiatimes.com/city/raipur/chhattisgarh-cm-promises-bjps-saroj-pandey-of-liquor-prohibition-in-state-gifts-her-sari/articleshow/77133484.cms,"Chhattisgarh CM promises BJP's Saroj Pandey of liquor prohibition in state, gifts her sari",
16,,https://timesofindia.indiatimes.com/india/madhya-pradesh-another-congress-mla-narayan-patel-resigns-joins-bjp/articleshow/77133368.cms,"Madhya Pradesh: Another Congress MLA Narayan Patel resigns, joins BJP",
17,,https://timesofindia.indiatimes.com/india/former-bjp-minister-joins-congress-in-mp-likely-to-be-pitted-against-scindia-loyalist-in-bypoll/articleshow/77133176.cms,"Former BJP minister joins Congress in MP, likely to be pitted against Scindia loyalist in bypoll",
18,,https://timesofindia.indiatimes.com/india/congress-govt-caused-chaos-instability-in-state-rajasthan-bjp-chief/articleshow/77132559.cms,"Congress govt caused chaos, instability in state: Rajasthan BJP chief","Amid the political crisis in Rajasthan, the BJP's state unit president Satish Poonia alleged that the Chief Minister Ashok Gehlot-led Congress government has caused ""chaos and instability"" in the state."
19,,https://timesofindia.indiatimes.com/city/chennai/bjp-wont-compromise-on-obc-quota-says-its-tn-unit-chief/articleshow/77131064.cms,"BJP won’t compromise on OBC quota, says its TN unit chief",
20,,https://timesofindia.indiatimes.com/india/audio-clips-genuine-send-them-abroad-for-forensic-test-gehlot/articleshow/77130233.cms,"Audio clips genuine, send them abroad for forensic test: Gehlot","Targeting Union minister Gajendra Singh Shekhawat, Rajasthan CM Ashok Gehlot on Tuesday said the audio clips which indicate an alleged plot to topple his govt can be sent abroad for forensic tests. Without taking the minister's name, Gehlot questioned why he is not giving a voice sample and also rejected fabrication charges asserting that the clips can be sent for testing."
21,,https://timesofindia.indiatimes.com/city/pune/maharashtra-man-poses-as-bjp-leaders-pa-to-extort-money-held/articleshow/77129681.cms,Maharashtra: Man poses as BJP leader's PA to extort money; held,"A 42-year-old man was arrested on Thursday for allegedly trying to extort Rs 25 lakh from a doctor in Pimpri-Chinchwad town by posing as a personal assistant to Maharashtra BJP president Chandrakant Patil, police said."
22,,https://timesofindia.indiatimes.com/city/delhi/bjp-accuses-delhi-govt-of-favouring-bangladeshis-rohingyas-while-issuing-ration-cards/articleshow/77127772.cms,"BJP accuses Delhi govt of favouring Bangladeshis, Rohingyas while issuing ration cards","BJP MP Gautam Gambhir on Thursday said Chief Minister Arvind Kejriwal is doing in Delhi what Mamata Banerjee did in West Bengal, and alleged that the Aam Aadmi Party (AAP) favoured Bangladeshis and Rohingyas while issuing ration cards for vote-bank politics."
23,,https://timesofindia.indiatimes.com/city/jaipur/bjp-to-cash-on-the-absence-of-congress-mlas/articleshow/77116952.cms,Rajasthan BJP to cash on the absence of Congress MLAs,"With Congress MLAs holed up in a five-star resort for the last 10 days, the state BJP is using it as an opportunity to fill the absence of the elected representatives."
24,,https://timesofindia.indiatimes.com/city/jaipur/parnami-accepts-brief-association-of-his-son-with-sanjay-jain/articleshow/77116972.cms,Rajasthan BJP ex-chief admits son’s brief link with Sanjay Jain,Former BJP state president Ashok Parnami has denied any association with middleman Sanjay Jain who was arrested by the SOG for attempting to topple the Congress government.
25,,https://timesofindia.indiatimes.com/city/trichy/bjps-vedarathinam-is-back-in-dmk/articleshow/77116934.cms,BJP’s S K Vedarathinam is back in DMK,"S K Vedarathinam, who has been with BJP since 2015, re-joined DMK at an event in Vedaranyam on Wednesday along with his supporters. Party president MK Stalin welcomed them through video conferencing from Chennai."
26,,https://timesofindia.indiatimes.com/city/kolkata/chopra-boy-died-due-to-poisoning-says-autopsy/articleshow/77117227.cms,"Chopra boy died due to poisoning, says autopsy",
27,,https://timesofindia.indiatimes.com/city/kolkata/dilip-in-delhi-to-fine-tune-bengal-bjp-poll-strategy/articleshow/77117202.cms,Dilip Ghosh in Delhi to fine-tune Bengal BJP poll strategy,
28,,https://timesofindia.indiatimes.com/city/kolkata/mehtab-quits-bjp-in-24-hours-after-fans-family-object/articleshow/77117191.cms,"Mehtab Hossain quits BJP in 24 hours after ‘fans, family object’",
29,,https://timesofindia.indiatimes.com/india/sickening-efforts-being-made-to-topple-govts-ashok-gehlot-to-pm/articleshow/77117865.cms,‘Sickening efforts’ being made to topple govts: Ashok Gehlot to PM,
30,,https://timesofindia.indiatimes.com/city/shimla/shimla-mp-kashyap-is-new-hp-bjp-chief/articleshow/77116662.cms,Shimla MP Kashyap is new HP BJP chief,
31,,https://timesofindia.indiatimes.com/city/agartala/tripura-bjp-mla-wife-test-positive-for-covid-19/articleshow/77121225.cms,"Tripura BJP MLA, wife test positive for Covid-19","BJP MLA from Bagma in Gomati district Rampada Jamatia and his wife tested positive for Covid-19 on Wednesday, becoming the first people’s representative in Tripura to contract the virus, chief medical officer of the district Dr Niru Mohan Jamatia said."
32,,https://timesofindia.indiatimes.com/city/bhopal/rss-chief-mohan-bhagwat-meets-senior-bjp-ministers-in-mp/articleshow/77118367.cms,RSS chief Mohan Bhagwat meets senior BJP ministers in MP,"RSS chief Mohan Bhagwat, who is on a five-day visit to Madhya Pradesh, held one-on-one discussions with senior BJP ministers on Wednesday over recent developments in the state and issues related to the newly formed government."
33,,https://timesofindia.indiatimes.com/india/amit-shah-meets-advani-ahead-of-babri-hearing/articleshow/77118309.cms,Amit Shah meets Advani ahead of Babri hearing,
34,,https://timesofindia.indiatimes.com/india/connect-with-people-embrace-tech-pms-advice-to-new-rs-mps/articleshow/77118196.cms,"Connect with people, embrace tech: PM’s advice to new RS MPs",
35,,https://timesofindia.indiatimes.com/city/pune/man-says-he-is-bjp-chief-calls-doctors-for-donation/articleshow/77116745.cms,"Man says he is ‘BJP chief’, calls doctors for donation",
36,,https://timesofindia.indiatimes.com/india/jammu-and-kashmir-bjp-to-celebrate-one-year-of-nullification-of-art-370/articleshow/77115372.cms,Jammu and Kashmir BJP to celebrate one year of nullification of Art 370,
37,,https://timesofindia.indiatimes.com/india/jharkhand-bjp-mla-tests-positive-for-covid-19/articleshow/77114788.cms,Jharkhand BJP MLA C P Singh tests positive for Covid-19,"Jharkhand BJP MLA C P Singh on Wednesday said he has been infected by coronavirus. In a tweet, the former state minister said he tested positive for Covid-19 and asked those who had been in touch with him recently to test their swab samples."
38,,https://timesofindia.indiatimes.com/india/babri-mosque-demolition-trial-murli-manohar-joshi-likely-to-depose-on-thursday-lk-advani-on-friday/articleshow/77113924.cms,"Babri mosque demolition trial: Murli Manohar Joshi likely to depose on Thursday, LK Advani on Friday",
39,,https://timesofindia.indiatimes.com/india/rss-chief-meet-bjp-ministers-no-plans-for-discussions-with-scindia-camp/articleshow/77113161.cms,"RSS chief meet BJP ministers, no plans for discussions with Scindia camp",
40,,https://timesofindia.indiatimes.com/india/shah-meets-advani-before-bjp-veterans-appearance-in-babri-mosque-demolition-case/articleshow/77111764.cms,Amit Shah meets Advani before BJP veteran's appearance in Babri mosque demolition case,"Union Home Minister Amit Shah met veteran BJP leader L K Advani on Wednesday, two days before the latter is scheduled to appear via video conference before a special CBI court hearing the 1992 Babri mosque demolition case."
41,,https://timesofindia.indiatimes.com/city/shimla/bjp-names-mp-kashyap-as-its-himachal-president/articleshow/77106724.cms,Shimla MP Suresh Kashyap is new BJP state president,"The BJP on Wednesday appointed Suresh Kumar Kashyap, MP from Shimla, as its Himachal Pradesh unit president, a statement said."
42,,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-bjp-jana-sena-target-ruling-ysrc-government-over-housing-scheme/articleshow/77110043.cms,"BJP, Jana Sena target ruling YSRC government in Andhra Pradesh over housing scheme","The bonhomie between the ruling parties in the state and the Centre seems to be slowly fading away. As part of a statewide call, Bharatiya Janata party functionaries along with Jana sena activists staged protests across the Rayalaseema districts on Wednesday, mounting criticism against the YSR Congress Party over housing."
43,,https://timesofindia.indiatimes.com/india/pm-modi-interacts-with-newly-elected-bjp-rs-members/articleshow/77109789.cms,PM Modi interacts with newly-elected BJP RS members,
