0,Published,Link,Title,Snippet
14,"India News | Edited by Chandrashekar Srinivasan | Wednesday July 8, 2020",https://www.ndtv.com/india-news/madhya-pradesh-cabinet-expansion-shatrughan-sinha-maharaj-shivraj-naraaz-says-shatrughan-sinha-in-jab-at-madhya-pradesh-bjp-2259296,"""Maharaj, Naaraz, Shivraj"" Camps In Madhya Pradesh BJP: Shatrughan Sinha","Congress leader Shatrughan Singh took a swipe at the BJP Wednesday morning over, so far, unsuccessful attempts to allot portfolios to the 28 newly sworn-in members of Madhya Pradesh Chief Minister Shivraj Singh Chouhan's cabinet"
0,"Opinion | Swati Chaturvedi | Wednesday July 8, 2020",https://www.ndtv.com/opinion/tiger-scindia-helps-amit-shah-in-cutting-chouhan-to-size-2258985,"""Tiger"" Scindia Helps Amit Shah In Cutting Chouhan To Size","As with most families in Indian politics, nothing is entirely as it appears. After he lost the 2018 election, Chouhan was offered the position of BJP Vice-President by Shah. Chouhan refused, stating that his heartwas in MP politics. He will need more than just heart to thrive, rather than survive, there - even after all these decades of experience."
1,"India News | Press Trust of India | Wednesday July 8, 2020",https://www.ndtv.com/india-news/rjds-tejashwi-yadav-bjp-spar-over-timing-of-bihar-assembly-polls-2020-2258889,"Tejashwi Yadav, BJP Spar Over Timing Of Bihar Assembly Polls","The opposition RJD in Bihar and the BJP, a partner in the states ruling coalition, on Tuesday, sparred over the feasibility of holding assembly polls by the end of November this year in view of the COVID-19 pandemic."
2,"Kerala News | ANI | Wednesday July 8, 2020",https://www.ndtv.com/kerala-news/woman-in-smuggling-case-swapna-suresh-has-no-connection-with-cmo-pinarayi-vijayan-2258871,Woman In Smuggling Case Has No Connection With CMO: Pinarayi Vijayan,"Denying all allegations raised by the Congress and the BJP over the alleged links of Kerala Chief Minister's Office(CMO) to a gold smuggling case, Chief Minister Pinarayi Vijayan said that ""the controversial woman in gold smuggling case has no connection with CMO or IT department""."
3,"India News | ANI | Wednesday July 8, 2020",https://www.ndtv.com/india-news/indians-eager-to-see-audit-report-of-pm-cares-fund-siddaramaiah-2258852,Indians Eager To See Audit Report Of PM Cares Fund: Siddaramaiah,"Former Karnataka Chief Minister Siddaramaiah on Tuesday said that BJP national general secretary BL Santhosh had asked for the audit report of Rs one crore contributed by the Karnataka Congress during the lockdown but people are more eager to see the audit report of PMCaresFund, he added."
4,"India News | Press Trust of India | Wednesday July 8, 2020",https://www.ndtv.com/india-news/coronavirus-india-maharashtra-bjp-mla-mukta-tilak-tests-positive-for-covid-19-2258851,Maharashtra BJP MLA Tests Positive For COVID-19,Maharashtra BJP MLA Mukta Tilak on Tuesday said she has tested positive for COVID-19 and quarantined herself at residence in Pune.
5,"India News | Reported by Manish Kumar, Edited by Anindita Sanyal | Wednesday July 8, 2020",https://www.ndtv.com/india-news/after-nitish-kumar-s-coronavirus-test-tejashwi-yadav-s-angry-outburst-2258784,"After Nitish Kumar’s Coronavirus Test, Tejashwi Yadav’s Angry Outburst","Opposition leader Tejashwi Yadav has accused Chief Minister Nitish Kumar and the BJP of caring only about the coming elections in the state instead of the people, even when coronavirus has reached the doorstep of the Chief Minister."
6,"India News | Press Trust of India | Tuesday July 7, 2020",https://www.ndtv.com/india-news/shivraj-chouhan-returns-from-delhi-says-madhya-pradesh-portfolio-allocation-soon-2258768,"Shivraj Chouhan Returns From Delhi, Says Madhya Pradesh Portfolio Allocation ""Soon""","Amid reports of heartburn in the BJP over the recent expansion of Madhya Pradesh cabinet, Chief Minister Shivraj Singh Chouhan on Tuesday refused to commit any timeline for allocation of portfolios to the 28 new ministers, who took oath on July 2."
7,"India News | Press Trust of India | Tuesday July 7, 2020",https://www.ndtv.com/india-news/cant-run-state-from-home-maharashtra-bjp-chief-attacks-chief-minister-2258726,Can't Run State From Home: Maharashtra BJP Chief Attacks Chief Minister,"Taking a dig at Maharashtra Chief Minister Uddhav Thackeray, state BJP president Chandrakant Patil on Tuesday said the state can't be run from home."
8,"India News | ANI | Tuesday July 7, 2020",https://www.ndtv.com/india-news/bjp-slams-kcr-over-demolition-of-old-secretariat-building-in-telangana-2258655,BJP Slams KCR Over Demolition Of Old Secretariat Building In Telangana,"The Bharatiya Janata Party (BJP) on Tuesday strongly protested against the ""atrocious"" action of the Telangana Rashtra Samithi (TRS) government in demolishing the old secretariat buildings in the midst of a global pandemic crisis."
9,"India News | Press Trust of India | Tuesday July 7, 2020",https://www.ndtv.com/india-news/ladakh-standoff-gujarat-has-become-epicentre-of-chinese-investment-congress-2258272,"Gujarat Has Become ""Epicentre Of Chinese Investment"": Congress","The Congress on Monday alleged that Prime Minister Narendra Modi's home state Gujarat has become the ""epicentre of Chinese investment in India"" and said there cannot be business as usual with China after its forces killed 20 Indian soldiers."
10,"Cities | Press Trust of India | Tuesday July 7, 2020",https://www.ndtv.com/cities/dibrugarh-assam-bjp-leader-nayan-das-arrested-on-charges-abetting-wifes-suicide-cops-2258241,Assam BJP Leader Arrested On Charges Abetting Wife's Suicide: Cops,"A BJP leader in Assam's Dibrugarh district has been arrested on charges of abetting the suicide of his wife, police said on Monday."
11,"India News | Press Trust of India | Tuesday July 7, 2020",https://www.ndtv.com/india-news/register-complaints-with-us-bjp-to-people-of-bengal-on-amphan-relief-2258238,Register Complaints With Us: BJP To People Of Bengal On Amphan Relief,"The BJP in West Bengal on Monday launched a website through which people can lodge complaints regarding relief distribution after cyclone Amphan, after protesters alleged large-scale irregularities at the local level in the affected areas."
12,"India News | Press Trust of India | Monday July 6, 2020",https://www.ndtv.com/india-news/indore-teen-trolled-online-for-questioning-minister-tulsiram-silawat-over-defection-to-bjp-2258212,Indore Teen Trolled Online For Questioning Minister Over Defection To BJP,"A 19-year-old woman on Monday approached police in Indore alleging that vulgar comments were being made against her on social media, after she confronted Madhya Pradesh minister Tulsiram Silawat, a former Congress leader, about his defection to the BJP along with others which led to the collapse of the erstwhile Kamal Nath government in the state."
13,"India News | Written by Monideepa Banerjie | Monday July 6, 2020",https://www.ndtv.com/india-news/bjp-chief-jp-naddas-call-to-bengal-remove-current-government-lock-stock-and-barrel-2258196,"Remove Government ""Lock, Stock And Barrel"": BJP Chief's Call To Bengal",BJP chief JP Nadda invoked Shyama Prasad Mookerjee on his birth anniversary today to call for a change in government in Bengal -- the home state of the late Jan Sangh leader -- clearly setting sights on the state elections of 2021.
14,"India News | Press Trust of India | Monday July 6, 2020",https://www.ndtv.com/india-news/odisha-mla-tests-coronavirus-positive-speaker-suspends-all-scheduled-meetings-2258114,Odisha MLA Tests Covid +Ve; Speaker Suspends All Scheduled Meetings,"BJP MLA Sukanta Kumar Nayak tested positive for coronavirus on Monday, becoming the first legislator in Odisha to get infected by COVID-19, officials said on Monday."
0,"India News | Press Trust of India | Monday July 6, 2020",https://www.ndtv.com/india-news/bjp-mp-demands-bharat-ratna-for-the-dalai-lama-on-his-85th-birthday-2258085,BJP MP Demands Bharat Ratna For The Dalai Lama On His 85th Birthday,"BJP MP from Himachal Pradesh's Kangra, Kishan Kapoor, has urged the centre to confer the country's highest civilian order - Bharat Ratna - on the Dalai Lama and called for the freedom of Tibet from China."
1,"India News | Press Trust of India | Monday July 6, 2020",https://www.ndtv.com/india-news/covid-19-situation-in-thane-nearby-areas-alarming-devendra-fadnavis-2258057,"COVID-19 Situation In Thane, Nearby Areas Alarming: Devendra Fadnavis","The COVID-19 situation in Thane and adjoining areas in Mumbai Metropolitan Region is alarming and coordination among government agencies will have to be improved and testing numbers increased to get on top of the crisis, senior BJP leader Devendra Fadnavis said on Monday."
2,"India News | Edited by Debjani Chatterjee | Monday July 6, 2020",https://www.ndtv.com/india-news/shyama-prasad-mookerjee-birth-anniversary-pm-modi-union-minister-and-bjp-leaders-pay-tribute-2257796,"""His Ideals Give Strength"": PM Modi On Shyama Prasad Mookerjee","Shyama Prasad Mookerjee birth anniversary: PM Modi, his cabinet colleagues and several BJP leaders paid their tribute to Shyama Prasad Mookerjee on his 119th birth anniversary today. Shyama Prasad Mookerjee was an academician, politician and barrister who founded the Bharatiya Jana Sangh, the predecessor of Bhartiya Janata Party or BJP."
3,"India News | ANI | Monday July 6, 2020",https://www.ndtv.com/india-news/congress-leader-govind-singh-says-requested-shivraj-chouhan-to-not-choose-revenue-minister-from-jyotiradtiya-scindia-camp-2257771,"In His Request To Shivraj Chouhan, Congress Leader Slams ""Scindia Camp""","Congress leader Govind Singh has requested Madhya Pradesh Chief Minister Shivraj Singh Chouhan not to allocate the revenue portfolio to anyone from the ""Scindia camp"" and alleged that through the Revenue Minister, BJP MP Jyotiradtiya Scindia could get government land allotted to his trust."
4,"India News | Edited by Deepshikha Ghosh | Monday July 6, 2020",https://www.ndtv.com/india-news/bjp-says-rahul-gandhi-skips-defence-meets-continues-to-demoralise-nation-2257762,"Rahul Gandhi Skips Defence Meets, ""Continues To Demoralise Nation"": BJP","The ruling BJP, bombarded with questions from Rahul Gandhi on the China crisis, hit back today with a dig at his reported absence from meetings of the Standing Committee on Defence, a cross-party panel of MPs. BJP chief JP Nadda, in tweets, said the Congress MP ""does not attend a single meeting"" of the panel but continued to question the armed forc..."
5,"India News | Press Trust of India | Monday July 6, 2020",https://www.ndtv.com/india-news/bengal-bjp-mp-arjun-singh-alleges-attack-by-trinamool-supporters-party-denies-claim-2257649,"Bengal BJP MP Arjun Singh Alleges Attack By Trinamool Supporters, Party Denies Claim","BJP MP Arjun Singh alleged that his vehicle was damaged by Trinamool Congress supporters when he had gone for a meeting in Halishahar on Sunday, a charged denied by the state's ruling party."
6,"India News | Sunday July 5, 2020",https://www.ndtv.com/india-news/bjp-hits-out-at-chhattisgarh-government-for-restarting-16-checkposts-2257602,BJP Hits Out At Chhattisgarh Government For Restarting 16 Checkposts,"The Chhattisgarh government has decided to restart 16 border transport checkposts that were closed for the last three years, an official said on Sunday."
7,"India News | Press Trust of India | Sunday July 5, 2020",https://www.ndtv.com/india-news/devendra-fadnavis-hits-back-at-sanjay-raut-worry-about-covid-19-patients-2257535,"""Worry"" About COVID-19 Patients: Devendra Fadnavis Hits Back At Sanjay Raut","Hitting back at Shiv Sena MP Sanjay Raut for his criticism of the BJP over the appointment of 12 Maharashtra Legislative Council members, former chief minister Devendra Fadnavis said instead of thinking about that issue, he should worry about the coronavirus patients in the state."
8,"India News | Press Trust of India | Sunday July 5, 2020",https://www.ndtv.com/india-news/shiv-sena-leader-sanjay-raut-hits-out-at-bjp-over-mlcs-nomination-from-governor-quota-2257515,Sanjay Raut Hits Out At BJP Over MLCs Nomination From Governor Quota,"Shiv Sena leader Sanjay Raut on Sunday hit out at the BJP over the issue of appointment of 12 Maharashtra Legislative Council members from the governor's quota, saying delay in their nomination would amount to violation of the Constitution and suppression of freedom."
9,"India News | Press Trust of India | Sunday July 5, 2020",https://www.ndtv.com/india-news/bjp-on-trinamool-leaders-comment-on-finance-minister-frustration-2257486,"""Frustration"", Says BJP On Trinamool Leader's Comment On Finance Minister","In controversial remarks, TMC MP Kalyan Banerjee has equated Union Finance Minister Nirmala Sitharaman with a ""venomous snake"" for her handling of the economy, drawing sharp reaction from the BJP which said Mamata Banerjee has lost control over her party leaders who are"
10,"Delhi News | Press Trust of India | Saturday July 4, 2020",https://www.ndtv.com/delhi-news/delhi-bjp-forms-35-teams-to-shortlist-names-of-block-unit-chiefs-report-2257231,Delhi BJP Forms 35 Teams To Shortlist Names Of Block Unit Chiefs: Report,The process of reorganisation of Delhi BJP has begun with the formation of 35 teams to shortlist names of local leaders to be appointed as presidents of the party's block units.
11,"India News | Press Trust of India | Saturday July 4, 2020",https://www.ndtv.com/india-news/pm-narendra-modi-praises-welfare-measures-by-bjp-during-covid-19-lockdown-2257225,PM Modi Praises Welfare Measures By BJP During COVID-19 Lockdown,"Prime Minister Narendra Modi on Saturday described the BJP's welfare work during the coronavirus-induced nationwide lockdown as the ""biggest seva yagya in history"" and asserted that the party has come to represent all sections of society due to its service to the people."
12,"India News | ANI | Saturday July 4, 2020",https://www.ndtv.com/india-news/on-guru-purnima-vice-president-venkaiah-naidu-recalls-role-of-gurus-including-lk-advani-in-moulding-his-life-2257201,Venkaiah Naidu Recalls Role Of Gurus Including LK Advani In Moulding His Life,"Vice President M Venkaiah Naidu has conveyed gratitude and indebtedness to ''Gurus'' (teachers) including veteran BJP leader LK Advani who shaped his perspectives and life at various stages of his long journey, on the occasion of Guru Purnima which falls on Sunday."
13,"India News | Edited By Debanish Achom | Saturday July 4, 2020",https://www.ndtv.com/india-news/for-bjp-power-is-a-medium-to-serve-people-pm-modi-tells-party-workers-2257191,"""Not Election-Winning Machine, BJP Works For People"": PM To Party Workers","Prime Minister Narendra Modi today said the BJP is a political organisation that works for the people and not merely an ""election-winning machine"". Addressing party workers via videoconferencing amid the coronavirus pandemic, the Prime Minister said, ""Political commentators see elections only from a political perspective. But for the BJP, the party..."
14,"India News | Press Trust of India | Saturday July 4, 2020",https://www.ndtv.com/india-news/lack-of-coordination-in-maharashtra-government-over-covid-19-devendra-fadnavis-2257169,Lack Of Coordination In Maharashtra Government Over COVID-19: Devendra Fadnavis,Senior BJP leader Devendra Fadnavis on Saturday alleged that there was lack of coordination among the three constituents of the Maha Vikas Aghadi (MVA) government and also between Chief Minister Uddhav Thackeray and his cabinet in the fight against COVID-19.
0,"India News | Reported by Manish Kumar, Edited by Debanish Achom | Saturday July 4, 2020",https://www.ndtv.com/india-news/coronavirus-nitish-kumar-sends-sample-after-he-sat-next-to-awadhesh-narayan-singh-who-tested-covid-19-positive-2257164,"Nitish Kumar Sat Next To Coronavirus-Infected Leader, Tested Negative","Bihar Chief Minister Nitish Kumar has tested negative for coronavirus after he gave his sample for testing due to getting in close contact with a BJP leader, who later turned out to be infected with COVID-19."
1,"India News | Saturday July 4, 2020",https://www.ndtv.com/india-news/bjp-mla-rameshwar-sharma-appointed-protem-speaker-of-madhya-pradesh-assembly-2257124,BJP MLA Rameshwar Sharma Appointed Protem Speaker Of Madhya Pradesh Assembly,"Madhya Pradesh Governor Anandiben Patel on Saturday appointed BJP legislator Rameshwar Sharma as the pro-tem Speaker of the state Assembly, an official said."
2,"India News | Press Trust of India | Saturday July 4, 2020",https://www.ndtv.com/india-news/pankaja-munde-to-get-bjp-spot-at-national-level-soon-says-maharashtra-bjp-chief-chandrakant-patil-2257079,"Maharashtra BJP Says Pankaja Munde May Soon Get Role At ""National Level""","Maharashtra BJP chief Chandrakant Patil on Friday announced the party's new executive committee for the state, and said that former minister Pankaja Munde will get a role in the party at the national level soon."
3,"India News | Edited by Divyanshu Dutta Roy | Friday July 3, 2020",https://www.ndtv.com/india-news/jyotiraditya-scindia-endorses-pm-modis-lockdown-with-dig-at-emergency-2256792,Jyotiraditya Scindia Endorses PM Modi's Lockdown With Dig At Emergency,"BJP MP Jyotiraditya Scindia on Friday praised Prime Minister Narendra Modi for enforcing a nationwide lockdown to slow the spread of COVID-19, while hitting out at his former party, the Congress, for imposing Emergency in 1975."
4,"India News | Press Trust of India | Friday July 3, 2020",https://www.ndtv.com/india-news/madhya-pradesh-cabinet-expansion-bjp-mlas-supporters-stage-jal-satyagraha-2256738,"Madhya Pradesh Cabinet Expansion: BJP MLAs' Supporters Stage ""Jal Satyagraha''","Aggrieved over their leaders not getting ministerial berths, supporters of two BJP MLAs staged protests in Madhya Pradesh on Friday, a day after the state cabinet's expansion."
5,"Karnataka News | Written by Maya Sharma | Friday July 3, 2020",https://www.ndtv.com/karnataka-news/coronavirus-karnataka-buying-medical-supplies-at-double-the-market-cost-says-siddaramaiah-2256703,"""Karnataka Buys Medical Supplies At Double The Market Cost"": Siddaramaiah","Former Karnataka chief minister Siddaramaiah has alleged corruption in buying medical supplies to be used in the fight against the COVID-19 pandemic. The Congress leader alleged the fraud by the BJP government in the state runs over Rs 2,000 crore."
6,"India News | Edited by Vaibhav Tiwari | Friday July 3, 2020",https://www.ndtv.com/india-news/bengal-bjp-mp-locket-chatterjee-has-coronavirus-says-all-is-well-2256672,"Bengal BJP MP Locket Chatterjee Has Coronavirus, Says ""All Is Well""","Locket Chatterjee, the BJP MP from West Bengal's Hooghly constituency, said on Friday that she tested positive for coronavirus."
7,"India News | Press Trust of India | Friday July 3, 2020",https://www.ndtv.com/india-news/which-one-paper-tiger-or-circus-tiger-kamal-naths-jibe-at-jyotiraditya-scindia-2256650,"""Which One? Paper Tiger Or Circus Tiger"": Kamal Nath's Jibe At Jyotiraditya Scindia","Madhya Pradesh Congress chief Kamal Nath today took a veiled swipe at Jyotiraditya Scindia, his one-time rival in the party and now a BJP MP, over his statement that ""Tiger is still alive""."
8,"India News | Written by Anurag Dwary | Friday July 3, 2020",https://www.ndtv.com/india-news/shivraj-singh-chouhan-expands-cabinet-in-madhya-pradesh-the-takeaways-2256196,Shivraj Chouhan Expands Cabinet In Madhya Pradesh: The Takeaways,"The cabinet expansion of Shivraj Singh Chouhan, followed by the surfacing of multiple fissures within the BJP, has clearly gone in favour of Jyotiraditya Scindia. The 49-year-old - one of the tallest leaders of the Congress in Madhya Pradesh - had switched to the BJP in March with 22 of his followers, leading to the collapse of the Kamal Nath gover..."
9,"India News | Reported by Anurag Dwary, Edited by Anindita Sanyal | Friday July 3, 2020",https://www.ndtv.com/india-news/after-shivraj-chouhan-cabinet-expansion-fissures-surface-within-bjp-2256188,"After Shivraj Chouhan Cabinet Expansion, Fissures Surface Within BJP","The expansion of Shivraj Singh ministry -- where a chunk of berths has gone to the Jyotiraditya Scindia camp -- has brought out the first fissures within the BJP in Madhya Pradesh. Before the day was out, supporters of a number of ministry hopefuls held protests across the state, demanding that their leaders be accommodated in the ministry, and ve..."
10,"India News | Press Trust of India | Friday July 3, 2020",https://www.ndtv.com/india-news/bjp-sonali-phogat-demands-womens-active-role-in-khap-panchayats-2256180,BJP Sonali Phogat Demands Women's Active Role In Khap Panchayats,"BJP leader Sonali Phogat on Thursday batted for active participation of women in Khap Panchayats or caste-councils, saying she will like to work to see it happen."
11,"India News | Press Trust of India | Thursday July 2, 2020",https://www.ndtv.com/india-news/uma-bharti-evades-replies-on-madhya-pradesh-cabinet-expansion-2256116,Uma Bharti Evades Replies On Madhya Pradesh Cabinet Expansion,Senior BJP leader Uma Bharti on Thursday refused to comment on the Cabinet expansion by Madhya Pradesh's Chief Minister Shivraj Singh Chouhan earlier during the day.
12,"India News | Press Trust of India | Thursday July 2, 2020",https://www.ndtv.com/india-news/bjps-uma-bharti-appears-before-cbi-court-in-babri-mosque-demolition-case-2255757,BJP's Uma Bharti Appears Before CBI Court In Babri Mosque Demolition Case,"Senior BJP leader Uma Bharti on Thursday appeared in person before a special court in Lucknow conducting trial in the 1992 Babri mosque demolition case, accusing the then Congress-led central government of framing her due to political vendetta."
13,"India News | Edited By Debanish Achom | Thursday July 2, 2020",https://www.ndtv.com/india-news/blocking-chinese-apps-was-a-digital-strike-says-minister-ravi-shankar-prasad-news-agency-pti-2255725,"Blocking Chinese Apps Was ""Digital Strike"": Minister Ravi Shankar Prasad","Union Minister Ravi Shankar Prasad has said India's surprise move to ban 59 Chinese apps days after a violent face-off between Indian and Chinese soldiers in eastern Ladakh was a ""digital strike"". ""We banned Chinese apps to protect data of countrymen; it was a digital strike,"" Mr Prasad said at a BJP rally in West Bengal today, news agency Press Tr..."
14,"India News | Reported by Anurag Dwary, Edited by Deepshikha Ghosh | Thursday July 2, 2020",https://www.ndtv.com/india-news/28-ministers-take-oath-in-shivraj-singh-chouhans-government-in-madhya-pradesh-2255679,"In Madhya Pradesh's New Cabinet, The Jyotiraditya Scindia Impact","Twenty-eight new ministers joined the Shivraj Singh Chouhan-led BJP government in Madhya Pradesh today and a significant number of former Congress leaders among them established Jyotiraditya Scindia's stamp in the cabinet expansion that had been delayed for months over the fight for ministries. Several loyalists of Jyotiraditya Scindia, a long-time..."
0,"India News | ANI | Thursday July 2, 2020",https://www.ndtv.com/india-news/madhya-pradesh-bjp-chief-vishnu-dutt-sharma-gets-legal-notice-for-remarks-against-kamal-nath-2255614,Madhya Pradesh BJP Chief Gets Legal Notice For Remarks Against Kamal Nath,A legal notice has been sent to Madhya Pradesh BJP president Vishnu Dutt Sharma for allegedly making false and malicious remarks against senior Congress leader and former Chief Minister Kamal Nath.
1,"Kolkata News | Press Trust of India | Thursday July 2, 2020",https://www.ndtv.com/kolkata-news/bengal-bjp-asks-mamata-banerjee-to-reconsider-resuming-metro-trains-plan-2255567,"""Disastrous Proposition"": Bengal BJP Asks Mamata Banerjee To Reconsider Resuming Metro Trains Plan","The West Bengal unit of the BJP asked Chief Minister Mamata Banerjee on Wednesday to reconsider her proposal for resumption of metro rail services in the metropolis, terming it a ""disastrous proposition"" as it might endanger the lives of common people."
2,"Kolkata News | Press Trust of India | Wednesday July 1, 2020",https://www.ndtv.com/kolkata-news/bengal-bjp-chief-dilip-ghosh-allegedly-attacked-by-trinamool-workers-in-kolkata-2255319,Bengal BJP Chief Dilip Ghosh Allegedly Attacked By Trinamool Workers In Kolkata,"West Bengal BJP President Dilip Ghosh alleged he was heckled today by the supporters of the ruling Trinamool Congress (TMC) and his vehicle was vandalised in Kolkata's Rajarhat-New Town area. The TMC has, however, dismissed the allegations and called them ""baseless""."
3,"India News | Edited by Debjani Chatterjee | Wednesday July 1, 2020",https://www.ndtv.com/india-news/national-doctors-day-2020-prime-minister-narendra-modi-says-doctors-are-exceptional-care-givers-2255135,"""Doctors Are Exceptional Care Givers"": PM Modi On National Doctor's Day","National Doctor's Day 2020: Prime Minister Narendra Modi said, ""Doctors are saving lives by putting themselves in danger."" He ""saluted"" doctors who are at the forefront of a spirited fight against the novel coronavirus."
4,"India News | Press Trust of India | Tuesday June 30, 2020",https://www.ndtv.com/india-news/fed-up-of-bjp-congress-fight-on-china-caller-tune-needs-to-change-shiv-sena-2254610,Caller Tune Needs To Change: Shiv Sena On BJP-Congress War Over China,"The Shiv Sena on Tuesday said people were fed up of the war of words between the BJP and Congress over the border stand-off with China, and that the government should focus on handling the row with the neighbouring country and the coronavirus crisis."
5,"India News | ANI | Tuesday June 30, 2020",https://www.ndtv.com/india-news/up-government-using-police-as-tool-of-oppression-priyanka-gandhi-vadra-on-party-leaders-arrest-2254561,UP Police Being Used As ''Tool Of Oppression'': Priyanka Gandhi On Party Leader's Arrest,"Congress leader Priyanka Gandhi Vadra on Tuesday slammed the BJP-led Uttar Pradesh government over the arrest of party leader Shahnawaz Alam and said the government is using police as a ""tool of oppression""."
6,"India News | Written by Mohammad Ghazali | Tuesday June 30, 2020",https://www.ndtv.com/india-news/punjab-cm-amarinder-singh-slams-bjp-on-china-says-we-won-wars-till-99-your-turn-2254212,"""We Won Wars Till '99, Your Turn"": Amarinder Singh Slams BJP On China","Known for often speaking out on military issues, Punjab Chief Minister Captain Amarinder Singh on Monday hit out at the BJP-led National Democratic Alliance government at the centre on the face-off with China in Ladakh."
7,"India News | Reported by Anurag Dwary, Edited by Anindita Sanyal | Monday June 29, 2020",https://www.ndtv.com/india-news/around-25-members-to-join-shivraj-chouhan-ministry-sources-2254141,Around 25 Members To Join Shivraj Chouhan Ministry: Sources,"The Shivraj Singh Chouhan cabinet in Madhya Pradesh -- which had been functioning so far with only five members -- will have around 25 new members soon, BJP sources said today. On Sunday, Mr Chouhan went to Delhi to discuss the matter with the party's Central leadership."
8,"India News | Press Trust of India | Monday June 29, 2020",https://www.ndtv.com/india-news/delhi-bjp-raises-issue-of-huge-power-bills-wants-relief-for-consumers-2254139,"Delhi BJP Raises Issue Of ""Huge"" Power Bills, Wants Relief For Consumers","The Delhi BJP Monday alleged that the discoms in the city have sent ""huge"" power bills to consumers for the lockdown period, and demanded the AAP government waive off fixed charges for commercial connections."
9,"India News | Press Trust of India | Monday June 29, 2020",https://www.ndtv.com/india-news/syed-ali-shah-geelani-responsible-for-pushing-kashmir-into-terror-bjps-ram-madhav-2254127,Syed Ali Shah Geelani Responsible For Pushing Kashmir Into Terror: BJP's Ram Madhav,"Syed Ali Shah Geelani, who announced his dissociation from the Hurriyat Conference today, was singularly responsible for pushing Kashmir into terror and violence and ruining lives of thousands of Kashmiri youths and families, BJP said."
10,"India News | Reported by Sunil Prabhu, Alok Pandey, Edited by Deepshikha Ghosh | Monday June 29, 2020",https://www.ndtv.com/india-news/mayawati-says-stand-with-bjp-on-china-border-crisis-2254027,"Mayawati Says ""Stand By BJP"" On China, Priyanka Gandhi Vadra Hits Back","Uttar Pradesh politician Mayawati is the latest opposition leader to file away her animosity against the ruling BJP and come out in its support on the China tension. In a statement today, she also urged the BJP ""to learn from the Congress"" and not repeat its mistakes."
11,"India News | Reported by Anurag Dwary, Edited by Deepshikha Ghosh | Monday June 29, 2020",https://www.ndtv.com/india-news/bjp-mp-pragya-thakur-targets-rahul-gandhi-one-born-to-a-foreigner-cant-be-patriot-2253815,"""Born To Foreigner, Can't Be Patriot"": BJP's Pragya Thakur Targets Rahul Gandhi","A person born to a foreigner cannot be a patriot, BJP MP Pragya Thakur has said in her latest controversial pronouncement, targeting Congress leader Rahul Gandhi without naming him."
12,"India News | Written by Mohammed Ghazali | Monday June 29, 2020",https://www.ndtv.com/india-news/haryana-mla-tests-covid-19-positive-after-attending-solar-eclipse-prayers-in-kurkshetra-2253799,Haryana MLA Tests COVID-19 Positive After Attending Solar Eclipse Prayers,"A BJP MLA in Haryana, who had attended a religious event in Kurkshetra about a week ago held to mark this year's first solar eclipse, has tested positive for coronavirus."
13,"India News | ANI | Monday June 29, 2020",https://www.ndtv.com/india-news/aap-sanjay-singh-says-centre-took-rs-5-700-crore-loan-from-china-still-asking-people-to-boycott-country-2253710,"Centre Took Rs 5,700 Crore Loan From China, Still Asking People To Boycott Country: AAP","Aam Aadmi Party (AAP) leader Sanjay Singh on Sunday slammed the central government, accusing it of taking a loan of Rs 5,700 crore from China and on the other hand, asking people to boycott the neighbouring country."
14,"Delhi News | Press Trust of India | Sunday June 28, 2020",https://www.ndtv.com/delhi-news/covid-19-situation-in-delhi-improved-after-centre-intervened-bjps-adesh-gupta-2253656,COVID-19 Situation In Delhi Improved After Centre Intervened: BJP's Adesh Gupta,"The Arvind Kejriwal government ""turned its back"" on the people of Delhi amid the COVID-19 pandemic and Union Home minister Amit Shah had to take over the command of Delhi to provide proper healthcare facilities to the people, Delhi BJP president Adesh Gupta said on Sunday."
0,"India News | Reported by Sanket Upadhyay, Sunil Prabhu, Akhilesh Sharma, Edited by Anindita Sanyal | Sunday June 28, 2020",https://www.ndtv.com/india-news/chinese-funds-in-pm-cares-congress-hits-back-after-bjp-onslaught-2253621,"""Chinese Funds In PM CARES"": Congress Hits Back After BJP Onslaught","The Congress, accused of accepting Chinese funds for the Rajiv Gandhi Foundation, on Sunday hit back in kind, saying donations from Chinese firms have poured into PM CARES fund also. Accusing Prime Minister Narendra Modi of having a ""soft spot"" for China, the party said hundreds of crores have been funnelled into PM CARES by a group of well-known C..."
1,"India News | Press Trust of India | Sunday June 28, 2020",https://www.ndtv.com/india-news/up-starting-mbbs-classes-can-jeopardise-students-safety-priyanka-gandhi-vadra-2253591,UP Starting MBBS Classes Can Jeopardise Students' Safety: Priyanka Gandhi Vadra,"Congress leader Priyanka Gandhi Vadra on Sunday hit out at the BJP government in Uttar Pradesh for its decision to start classes for MBBS students, saying it can jeopardise the safety of the students."
2,"India News | ANI | Sunday June 28, 2020",https://www.ndtv.com/india-news/time-to-forget-political-rivalry-and-combat-china-shiv-sena-2253404,Time To Forget Political Rivalry And Combat China: Shiv Sena,Shiv Sena on Saturday said that it is time for political parties to forget about their rivalry and speak over the issue of combating China.
3,"India News | Press Trust of India | Sunday June 28, 2020",https://www.ndtv.com/india-news/covid-19-india-uttar-pradesh-bjp-mla-devmani-dwivedi-tests-positive-for-coronavirus-2253398,BJP MLA Tests Positive For Coronavirus,"BJP MLA Devmani Dwivedi has tested positive for coronavirus infection, his family members said on Saturday."
